booking_id,charge_description,statute,crime_type,crime_class
20180524085,RESIDENTIAL BURGLARY,720-5/19-3(A),F,1
20180524113,BURGLARY,720-5/19-1(A),F,2
20180524113,THEFT CON INTENT <$500 PRIOR,720-5/16-1(A)(1)(A),F,4
20180524118,BURGLARY,720-5/19-1(A),F,2
20180524135,AGGRAVATED UNLAWFUL RESTRAINT,720-5/10-3.1(A),F,3
20180524135,ARMED ROBBERY/ARMED W/FIREARM,720-5/18-2(A)(2),F,X
20180524137,AGG UUW/VEH/PREV CONVICTION,720-5/24-1.6(A)(1),F,2
20180524137,ARMED HABITUAL CRIMINAL,720-5/24-1.7(A),F,X
20180524137,FELON POSS/USE FIREARM PRIOR,720-5/24-1.1(A),F,2
20180524138,AGG ASLT VOLUNTEER W/ WEAPON,720-5/12-2(B)(4),F,4
20180524138,AGG ASSAULT,720-5/12-2-B-4,F,4
20180524138,OBSTRUCT JUST/DESTROY EVIDENC,720-5/31-4(A)(1),F,4
20180524138,RETAIL THEFT/DISP MERCH/<$300,720-5/16-25-A-1,M,A
20180524138,THEFT/DISP MERCH/<$300/PRECON,720-5/16-25(A)(1),F,4
20180524142,AGG FLEEING/2+ CON DEVICES,625-5/11-204.1(A)(4),F,4
20180524142,AGG UUW/PERS/FIR LOADED/FOID,720-5/24-1.6(A)(2),F,4
20180524142,AGG UUW/PERSON/LOADED FIR,720-5/24-1.6(A)(2),F,4
20180524142,AGG UUW/PERSON/NO FOID,720-5/24-1.6(A)(2),F,4
20180524142,AGG UUW/VEH/FIR LOADED/NO FOI,720-5/24-1.6(A)(1),F,4
20180524142,AGG UUW/VEHICLE/LOADED FIREAR,720-5/24-1.6(A)(1),F,4
20180524142,AGG UUW/VEHICLE/NO FOID,720-5/24-1.6(A)(1),F,4
20180524142,DRIVING RVK/SUSP DUI/SSS 2ND,625-5/6-303(A),F,4
20180524142,DRIVING RVK/SUSP DUI/SSS 3RD,625-5/6-303(A),F,4
20180524142,DRIVING RVK/SUSP DUI/SSS 4-9,625-5/6-303(A),F,4
20180524142,RECEIVE/POSS/SELL STOLEN VEH,625-5/4-103(A)(1),F,2
20180524142,VIOLATION OF BAIL BOND,725-5-110-S-A&E,F,2
20180524158,AGG UUW/PERSON/<21,720 ILCS 5/24-1.6(a)(2),F,4
20180524161,POSS AMT CON SUB EXCEPT(A)/(D,720-570/402(C),F,4
20180524163,RET THEFT/DISP MERCH/>$300,720-5/16-25(A)(1),F,3
20180524163,RETAIL THEFT/DISP MERCH/<$300,720-5/16-25-A-1,M,A
20180524165,AGG FLEEING POLICE/21 MPH OVE,625-5/11-204.1(A)(1),F,4
20180524165,AGG FLEEING/2+ CON DEVICES,625-5/11-204.1(A)(4),F,4
20180524165,AGG UUW/LOADED/NO FCCA/FOID,720-5/24-1.6(A)(1),F,4
20180524165,AGG UUW/PERS/LOAD/NO FCCA/FOID,720-5/24-1.6(a)(2),F,4
20180524165,AGG UUW/PERSON/<21,720-5/24-1.6(a)(2),F,4
20180524165,AGG UUW/PERSON/LOADED/NO FCCA,720-5/24-1.6(a)(2),F,4
20180524165,AGG UUW/PERSON/NO FOID,720-5/24-1.6(a)(2),F,4
20180524165,AGG UUW/VEHICLE/<21,720-5/24-1.6(a)(1),F,4
20180524165,AGG UUW/VEHICLE/LOADED/NO FCCA,720-5/24-1.6(a)(1),F,4
20180524165,AGG UUW/VEHICLE/NO FOID,720-5/24-1.6(a)(1),F,4
20180524165,RECEIVE/POSS/SELL STOLEN VEH,625-5/4-103(A)(1),F,2
20180524165,UNLWFL POSS/DRIVER/VEH/STOLEN,625-5/4-103.2(A)(7)(A),F,1
20180524165,VIOLATION OF BAIL BOND,725-5-110-S A&E,F,2
20180524170,AGG UUW/PERSON/PREV CONVI,720-5/24-1.6(A)(2),F,2
20180524170,AGG UUW/VEH/PREV CONVICTI,720-5/24-1.6(A)(1),F,2
20180524170,AGG UUW/VEH/PREV CONVICTION,720-5/24-1.6(A)(1),F,2
20180524170,ARMED HABITUAL CRIMINAL,720 ILCS 5/24-1.7(a),F,X
20180524170,ARMED HABITUAL CRIMINAL,720-5/24-1.7(A),F,X
20180524170,DRIVING ON SUSPENDED LICENSE,625 ILCS 5/6-303(a),M,A
20180524170,FELON POSS/USE FIREARM PRIOR,720-5/24-1.1(A),F,2
20180524170,FELON POSS/USE FIREARM/PAROLE,720-5/24-1.1(A),F,2
20180524173,AGGRAVATED BATTERY/MERCHANT,720-5/12-3.05(D)(9),F,3
20180524173,ARMED ROBBERY/NO FIREARM,720-5/18-2(A)(1),F,X
20180524175,RESISTING/OBSTRUCT/PC OFF/COR,720-5/31-1-A,F,4
20180524175,THEFT/UNAUTHD CONTROL>$500<$1,720-5/16-1-A-1,F,3
20180524177,AGGRAVATED KINAPPING,720-5/10-2A2,F,Z
20180524177,CHILD ABDUCTION,720-5/10-5-F,F,Z
20180524177,CHILD ABDUCTN/CONCEAL/DETAIN,720-5/10-5(B)(1),F,4
20180524177,CHILD ABDUCTN/PROHIBIT PERSON,720-5/10-5(B)(2),F,4
20180524177,UNLAWFUL RESTRAINT,720-5/10-3,F,4
20180524179,BATTERY - MAKE PHYSICAL CONTA,720-5/12-3-A-2,M,A
20180524179,THEFT CON INTENT <$500 PRIOR,720-5/16-1(A)(1)(A),F,4
20180524185,AGG DUI/3,625 ILCS 5/11-501(a),F,2
20180524185,AGG DUI/3,625-5/11-501(A),F,2
20180524185,AGG DUI/LIC SUSP OR REVOKED,625-5/11-501(A),F,4
20180524185,DRIVING RVK/SUSP DUI/SSS 2ND,625-5/6-303(a),F,4
20180524185,DRIVING RVK/SUSP/SSS/MDDP ELI,625-5/6-303(A),F,4
20180524192,Fugitive From Justice,725 ILCS 225-13,Other,Other
20180524192,PCS - DRUG PARAPHERNALIA - PO,720-600/3.5-A,M,A
20180524192,PCS - POSSESSION - POSS AMT C,720-570/402-C,F,4
20180524192,POSSESS HYPO/SYRINGE/NEEDLES,720-635/1,M,A
20180524192,RESISTING/OBSTRUCT/PC OFF/COR,720-5/31-1-A,M,A
20180524210,AGG ASSAULT/USE DEADLY WEAPON,720-5/12-2-C-1,M,A
20180524210,CRIM DAMAGE TO PROPERTY <$300,720-5/21-1-A-1,M,A
20180524210,DOMESTIC BATTERY - BODILY HAR,720-5/12-3.2-A-1,M,A
20180524210,DRIVING ON REVOKED LICENSE,625 ILCS 5/6-303(a),M,A
20180524210,DRIVING ON SUSPENDED LICENSE,625 ILCS 5/6-303(a),M,A
20180524211,AGG DUI/NO VALID DL,625-5/11-501(A),F,4
20180524216,MFG/DEL CANNABIS/2.5-10 G,720-550/5(B),M,A
20180524223,AGG BATTERY/GREAT BODILY HARM,720-5/12-3.05(A)(1),F,3
20180524223,AGG BATTERY/USE DEADLY WEAPON,720-5/12-3.05(F)(1),F,3
20180524223,AGGRAVATED DOMESTIC BATTERY,720-5/12-3.3(A),F,2
20180524223,ATTEMPT MURDER/INTENT TO KILL,720 - 5/8-4(A)(720-5,F,X
20180524224,AGG BATTERY/DISCHARGE FIREARM,720-5/12-3.05(E)(1),F,X
20180524224,ATTEMPT MURDER/INTENT TO KILL,720 - 5/8-4(A)(720-5,F,X
20180525006,AGG UUW/LOADED/NO FCCA/FOID,720-5/24-1.6(A)(1),F,4
20180525006,AGG UUW/VEHICLE/LOADED/NO FCC,720-5/24-1.6(A)(1),F,4
20180525006,AGG UUW/VEHICLE/NO FOID,720-5/24-1.6(A)(1),F,4
20180525006,COUNTERFIET CREDIT/DEBIT CARD,720 ILCS 5/17-41(a)(ii),F,3
20180525006,POSS AMT CON SUB EXCEPT(A,720-570/402(C),F,4
20180525016,AGG ASLT/USE DDLY WEAPON,720-5/12-2(c)(1),M,A
20180525016,AGG UUW/PERSON/PREV CONVICTIO,720-5/24-1.6(A)(2),F,2
20180525016,AGG UUW/PERSON/PREV CONVICTION,720-5/24-1.6(a)(2),F,2
20180525016,AGG UUW/VEH/PREV CONVICTION,720-5/24-1.6(A)(1),F,2
20180525016,FELON POSS/USE FIREARM PRIOR,720-5/24-1.1(A),F,2
20180525021,,,,
20180525021,FELON POSS/USE FIREARM PRIOR,720-5/24-1.1(A),F,2
20180525021,FELON POSS/USE FIREARM/PAROLE,720-5/24-1.1(A),F,2
20180525022,ARMED HABITUAL CRIMINAL,720-5/24-1.7-A,F,X
20180525061,AGG BATTERY/GREAT BODILY HARM,720-5/12-3.05(A)(1),F,3
20180525061,AGG DOMESTIC BATTERY/STRANGLE,720-5/12-3.3(A-5),F,2
20180525061,CAUSE CHILD TO BE ENDANGERED,720-5/12C-5-A-1,M,A
20180525061,DOMESTIC BATTERY/OTHER PRIOR,720-5/12-3.2(A)(1),F,4
20180525065,AGGRAVATED UNLAWFUL RESTRAINT,720-5/10-3.1(A),F,3
20180525065,ARMED ROBBERY/ARMED W/FIREARM,720-5/18-2(A)(2),F,X
20180525070,AGG UUW/LOADED/NO FCCA/FO,720-5/24-1.6(A)(1),F,4
20180525070,AGG UUW/VEHICLE/<21,720-5/24-1.6(A)(1),F,4
20180525070,AGG UUW/VEHICLE/LOADED/NO,720-5/24-1.6(A)(1),F,4
20180525070,FIREARM W/O VALID FOID/EL,430-65/2(A)(1),M,A
20180525070,OBSTRUCTING IDENTIFICATION,720 ILCS 5/31-4.5(a),M,A
20180525070,POSS AMT CON SUB EXCEPT(A)/(D,720-570/402(C),F,4
20180525072,RETAIL THEFT/DISP MERCH/<$300,720 ILCS 5/16-25(a)(1),M,A
20180525080,DRIVING ON REVOKED LICENSE,625-5/6-303-A,M,A
20180525080,MFG/DEL 1<15 GR HEROIN/ANALOG,720 ILCS 570/401(c)(1),F,1
20180525080,POSS AMT CON SUB EXCEPT(A)/(D),720 ILCS 570/402(c),F,4
20180525080,RESISTING/OBSTRUCT/PC OFF/COR,720-5/31-1-A,M,A
20180525080,YE807304 TINTED WINDSHIELD,720-5/12-503-A,T,P
20180525080,YE807305 FAIL TO SIGNAL,625-5/11-804-B,T,P
20180525080,YE807306 TRANS/POSS LIQ/DRI,625-5/11-502-A,T,P
20180525080,YE807307 NO PROOF INSURANCE,625-5/3-707,T,U
20180525080,YE807308 DRVNG ON REVOKED LIC,625-5/6-303-A,T,A
20180525082,BURGLARY,720 ILCS 5/19-1(a),F,2
20180525082,CRIMINAL TRESPASS TO LAND,720-5/21-3-A-2,M,B
20180525082,RESIST/OBSTRUCT OFFICER,520-5/1.22,M,A
20180525083,RESIST/OBSTRUCT PEACE OFFICER,720 ILCS 5/31-1,M,A
20180525090,BURGLARY,720-5/19-1(A),F,2
20180525090,BURGLARY,720-5/19-1-A,F,2
20180525090,CRIM DMG TO PROP $500-10K,720-5/21-1(A)(1),F,4
20180525090,THEFT CON INTENT <$500 PRIOR,720-5/16-1(A)(1)(A),F,4
20180525090,THEFT CONTROL INTENT $500<10K,720-5/16-1(A)(1)(A),F,3
20180525092,UUW - WEAPON - FELON/PARO,720-5/24-1.1-A,F,2
20180525093,FELON POSS/USE FIREARM PRIOR,720-5/24-1.1(A),F,2
20180525093,RECK DISCH FIREARM/ENDANGERS,720-5/24-1.5(A),F,4
20180525097,AGG BATTERY/PEACE OFFICER,720-5/12-3.05(D)(4),F,2
20180525098,AGG DUI/LIC SUSP OR REVOKED,625-5/11-501(A),F,4
20180525099,AGG UUW/LOADED/NO FCCA/FOID,720 ILCS 5/24-1.6(a)(1),F,4
20180525100,RESIDENTIAL BURGLARY,720 ILCS 5/19-3(a),F,1
20180525104,AGG UUW/PERSON/PREV CONVICTIO,720-5/24-1.6(A)(2),F,2
20180525104,AGG UUW/VEH/PREV CONVICTION,720-5/24-1.6(A)(1),F,2
20180525104,FELON POSS/USE WEAPON/FIREARM,720-5/24-1.1(A),F,3
20180525104,MFG/DEL 1<15 GR FENTANYL/,720-570/401(C)(1.5),F,1
20180525104,POSS AMT CON SUB EXCEPT(A,720-570/402(C),F,4
20180525106,CARRY/POSSESS FIREARM/1ST,720 ILCS 5/24-1(a)(4),F,4
20180525106,MFG/DEL 1<15 GR HEROIN/ANALOG,720 ILCS 570/401(c)(1),F,1
20180525106,RESIDENTIAL BURGLARY,720 ILCS 5/19-3(a),F,1
20180525114,OTHER AMT NARCOTIC SCHED I&II,720-570/401(D)(I),F,2
20180525116,OTHER AMT NARCOTIC SCHED,720-570/401-D-,F,2
20180525121,ARMED HABITUAL CRIMINAL,720-5/24-1.7(A),F,X
20180525121,ARMED HABITUAL CRIMINAL,720-5/24-1.7-A,F,X
20180525121,FELON POSSESS WEAPON/2ND+,720-5/24-1.1(A),F,2
20180525125,AGG BATTERY/DISCHARGE FIR,720-5/12-3.05(E)(1),F,X
20180525125,AGG BATTERY/DISCHARGE FIREARM,720-5/12-3.05-E-1,F,X
20180525125,ATTEMPT MURDER/INTENT TO,720 - 5/8-4(A)(720-5,F,X
20180525125,ATTEMPT MURDER/INTENT TO KILL/,720 - 5/8-4(A)(720-5,F,X
20180525125,CRIM DAMAGE<$10K,720-5/21-1(A)(1),F,3
20180525125,MFG/DEL 1<15 GR COCAINE/ANLG,720-570/401(C)(2),F,1
20180525125,MURDER - FIRST DEGREE,720-5/9-1-A-1,F,M
20180525125,MURDER/INTENT TO KILL/INJURE,720-5/9-1(A)(1),F,M
20180525125,MURDER/STRONG PROB KILL/INJUR,720-5/9-1(A)(2),F,M
20180525125,OTHER AMT NARCOTIC SCHED I&II,720-570/401(D)(I),F,2
20180525126,UUW - WEAPON - FELON POSS,720-5/24-1.1-A,F,2
20180525137,AGG VEH HIJACKING/HANDICAPPED,720 ILCS 5/18-4(a)(1),F,X
20180525138,MFG/DEL 1<15 GR HEROIN/ANALOG,720-570/401(C)(1),F,1
20180525138,MFG/DEL COCAINE/SCH/PUB HS/PK,720 ILCS 570/407(b)(1),F,X
20180525138,OTHER AMT NARCOTIC SCHED I&II,720-570/401(D)(I),F,2
20180525143,AGG CRIM SEX AB/VIC <18/F,720-5/11-1.60(B),F,2
20180525143,AGG CRIM SEX AB/VIC <18/FAMILY,720-5/11-1.60(b),F,2
20180525143,AGG CRIM SX AB/>5 YR OLDE,720-5/11-1.60(D),F,2
20180525143,CHILD PORN/MOVING DEPICTION,720-5/11-20.1(A)(1),F,X
20180525143,CHILD PORN/POSS/MOVING DPTN,720-5/11-20.1(a)(6),F,2
20180525143,CHILD PORN/SOL CHILD/MOV DPTN,720-5/11-20.1(A)(4),F,X
20180525143,CRIM SEX ASLT/FAMILY MEMBER<18,720-5/11-1.20(a)(3),F,1
20180525143,EXPLOIT CHILD<13/EXPOSE S,720-5/11-9.1(A)(2),F,4
20180525143,PRED CRIM SEX ASLT/VICTIM <13,720-5/11-1.40(A)(1),F,X
20180525144,,,,
20180525144,AGG BATTERY/PUBLIC PLACE,720-5/12-3.05(C),F,3
20180525144,AGG ROBBERY/INDICATE ARM W/FI,720-5/18-1(B)(1),F,1
20180525144,OTHER AMT NARCOTIC SCHED,720-570/401(D)(I),F,2
20180525144,OTHER AMT NARCOTIC SCHED I&II,720-570/401(D)(I),F,2
20180525144,UNLAWFUL RESTRAINT,720-5/10-3,F,4
20180525146,AGG BATTERY/GREAT BODILY HARM,720-5/12-3.05(A)(1),F,3
20180525146,AGG BATTERY/USE DEADLY WEAPON,720-5/12-3.05(F)(1),F,3
20180525146,AGGRAVATED DOMESTIC BATTERY,720-5/12-3.3(A),F,2
20180525148,AGG UUW/VEH/PREV CONVICTION,720-5/24-1.6(A)(1),F,2
20180525148,FELON POSS/USE FIREARM/PAROLE,720-5/24-1.1(A),F,2
20180525148,FELON POSSESS WEAPON/2ND+,720-5/24-1.1(A),F,2
20180525151,ESCAPE/VIOLATE ELEC MONITORIN,730-5/5-8A-4.1(A),F,3
20180525151,MFG/DEL 1<15 GR COCAINE/ANLG,720-570/401(C)(2),F,1
20180525151,MFG/DEL 1<15 GR HEROIN/ANALOG,720-570/401(C)(1),F,1
20180525151,OTHER AMT NARCOTIC SCHED I&II,720-570/401(D)(I),F,2
20180525151,POSS TITLE/REGISTRATION NOT A,720-5/4-104-A-4,M,A
20180525151,THEFT/UNAUTHORIZED CON/$500,720-5/16-1-A-1,M,A
20180525153,ATTEMPTED BURGLARY,720 5/8-4(A),M,2
20180525154,AGG UUW/PERSON/PREV CONVICTIO,720-5/24-1.6(A)(2),F,2
20180525154,AGG UUW/VEH/PREV CONVICTION,720-5/24-1.6(A)(1),F,2
20180525154,BATTERY/MAKES PHYSICAL CONTACT,720 ILCS 5/12-3(a)(2),M,A
20180525154,DOMESTIC BATTERY - BODILY HAR,720-5/12-3.2-A-1,M,A
20180525154,ESCAPE/VIOLATE ELEC MONITORIN,730-5/5-8A-4.1(A),F,3
20180525154,FELON POSS/USE FIREARM PRIOR,720-5/24-1.1(A),F,2
20180525154,THEFT CON PROB DPRV PERS <$500,720 ILCS 5/16-1(a)(1)(C),F,3
20180525154,VOBB,725-5/110-S-A-E,F,4
20180525158,THEFT/$10K-100K/SCH/WRSHP/GOVT,720 ILCS 5/16-1(a)(1),F,1
20180525158,THEFT/<$300/SCHOOL/WORSHIP,720 ILCS 5/16-1(a)(1),F,4
20180525160,OTHER AMT NARCOTIC SCHED,720-570/401-D-,F,2
20180525160,OTHER AMT NARCOTIC SCHED I&II,720-570/401-D-I,F,2
20180525160,VIOLATION OF BAIL BOND,725-5/110-S(A)&(E),F,2
20180525162,FELON POSS/USE WEAPON/FIREARM,720-5/24-1.1(A),F,3
20180525162,FIREARM/FOID INVALID/NOT ELIG,430-65/2(A)(1),F,3
20180525162,MFG/DEL 1<15 GR COCAINE/ANLG,720-570/401(C)(2),F,1
20180525162,POSS AMT CON SUB EXCEPT(A)/(D,720-570/402(C),F,4
20180525162,POSS CANNABIS/10-30 GRAM/SUBQ,720-550/4(C),F,4
20180525162,POSS FIREARM W/ DEFACED SER N,720-5/24-5(B),F,3
20180525164,AGG UUW/VEH/LOADED/NO FCCA 2+,720-5/24-1.6(a)(1),F,2
20180525164,AGG UUW/VEHICLE/<21/2+,720-5/24-1.6(A)(1),F,2
20180525164,AGG UUW/VEHICLE/NO FOID/2+,720-5/24-1.6(A)(1),F,2
20180525164,ARMED VIOLENCE/CATEGORY I,720-5/33A-2(A),F,X
20180525164,FELON POSS/USE FIREARM PRIOR,720-5/24-1.1(a),F,2
20180525164,FIREARM/FOID INVALID/NOT ELIG,430-65/2(a)(1),F,3
20180525164,MFG/DEL 1<15 GR COCAINE/ANLG,720-570/401(C)(2),F,1
20180525164,MFG/DEL CANNABIS/30-500 GRAMS,720-550/5(d),F,3
20180525164,POSS FIREARM W/ DEFACED SER NO,720-5/24-5(b),F,3
20180525165,ROBBERY,720-5/18-1-A,F,2
20180525173,ROBBERY,720-5/18-1(A),F,2
20180525173,THEFT/UNAUTHD CONTROL/>500<10,720-5/16-1(A)(1),F,3
20180525191,AGG UNLWFL USE WEAPON/VEH/2ND,720-5/24-1.6(A)(1),F,2
20180525191,AGG UUW/PERSON/PREV CONVICTIO,720-5/24-1.6(A)(2),F,2
20180525191,FELON POSS/USE FIREARM PRIOR,720-5/24-1.1(A),F,2
20180525191,OTHER AMT NARCOTIC SCHED I&II,720-570/401(D)(I),F,2
20180525191,OTHER AMT NARCOTIC SCHED I&II,720-570/401-D-I,F,2
20180525191,TAMPER/ATTMPT TRACKING DEVICE,225-705/29.06,F,4
20180525191,VOBB,725-5/110-S(A)&(E),M,3
20180525198,PCS - POSSESSION - 15+GRMS -,720-570/402-A-1,F,1
20180525198,RIDING BICYCLE ON SIDEWALK,9-52-020,M,L
20180525201,"UUW - WEAPON - FELON, POS",720-5/24-1.1-A,F,3
20180525202,AGG UUW/VEH/PREV CONVICTION,720-5/24-1.6(A)(1),F,2
20180525202,FELON POSS/USE WEAPON/FIREARM,720-5/24-1.1(A),F,3
20180525208,AGGRAVATED BATTERY/STRANGLE,720 ILCS 5/12-3.05(a)(5),F,3
20180525208,ESCAPE/VIOLATE ELEC MONITORING,730 ILCS 5/5-8A-4.1(a),F,3
20180525208,THEFT/$500-$10K/SCHOOL/WORSHI,720-5/16-1(A)(1)(A),F,2
20180525208,THEFT/<$500/SCHOOL/WORSHIP,720-5/16-1(A)(4)(A),F,4
20180525228,ARMED HABITUAL CRIMINAL,720-5/24-1.7(A),F,X
20180525228,ARMED VIOLENCE/CATEGORY I,720-5/33A-2(A),F,X
20180525228,CANNABIS-MFG/DEL - 10-30 GRAM,720-550/5-C,F,4
20180525228,FELON POSS/USE FIREARM PR,720-5/24-1.1(A),F,2
20180525228,FELON POSS/USE FIREARM PRIOR,720-5/24-1.1(A),F,2
20180525228,FIREARM/FOID INVALID/NOT,430-65/2(A)(1),F,3
20180525228,FIREARM/FOID INVALID/NOT ELIG,430-65/2(a)(1),F,3
20180525228,MFG/DEL 1<15 GR HEROIN/ANALOG,720-570/401(C)(1),F,1
20180525228,MFG/DEL 15<100 GR HEROIN/ANLG,720-570/401(A)(1)(A),F,X
20180525228,OTHER AMT NARCOTIC SCHED I&II,720-570/401(D)(I),F,2
20180525228,POSS AMT CON SUB EXCEPT(A,720-570/402(C),F,4
20180525228,RESISTING/OBSTRUCT/PC OFF,720-5/31-1-A,M,A
20180525228,"UUW-WEAPON-FELON,POSSESS",720-5/24-1.1-A,F,3
20180525239,AGG BATTERY/PEACE OFFICER,720-5/12-3.05-D-4,F,2
20180525239,RESISTING/OBSTRUCT/PC OFF,720-5/31-1-A,M,A
20180525268,INDIRECT CIVIL CONTEMPT,720 ILCS 5/1-3,Other,Other
20180525269,RECEIVE/POSS/SELL STOLEN VEH,625 ILCS 5/4-103(a)(1),F,2
20180525269,RECEIVE/POSS/SELL STOLEN VEH,625-5/4-103(A)(1),F,2
20180525269,YE-832-389,625-5/6-303-A,T,2
20180525269,YE-832-390,625-5/3-707,T,2
20180525270,FELON POSS/USE FIREARM PRIOR,720-5/24-1.1(A),F,2
20180525270,FIREARM/FOID INVALID/NOT ELIG,430-65/2(A)(1),F,3
20180525270,MFG/DEL CANNABIS/10-30 GRAMS,720-550/5(C),F,4
20180525270,VOBB,725-5/110-S-A&,F,4
20180526002,AGG ID THEFT/POSS RFID/VIC 60,720-5/16-30(A)(7.5),F,2
20180526002,AGG ID THFT/ID STOLEN/VIC,720-5/16-30(B)(1),F,2
20180526002,AGG ID THFT/ID STOLEN/VIC 60+,720-5/16-30(B)(1),F,2
20180526002,FORGERY/ISSUE/DELIVER DOC,720-5/17-3(A)(2),F,3
20180526002,FORGERY/POSSESS WITH INTE,720-5/17-3(A)(3),F,3
20180526002,ID THEFT/KNOWN STOLEN ID/2+,720-5/16-30(A)(4),F,2
20180526002,IDENTITY THEFT/$2K-$10K,720-5/16-30(A)(1),F,2
20180526002,IDENTITY THEFT/$300-$2000,720-5/16-30(A)(1),F,3
20180526002,POSS FRAUDULENT ID CARD,15-335/14B(B)(1),F,4
20180526002,POSS/DISPLAY ALTERED ID C,15-335/14A(B)(1),F,4
20180526002,POSSESSION OF METH< 5 GRAMS,720-646/60(A),F,3
20180526002,THEFT/DECEPTION/>$500 <10K,720-5/16-1(A)(2),F,3
20180526018,ARMED HABITUAL CRIMINAL,720 ILCS 5/24-1.7(a),F,X
20180526035,AGG BATTERY/PUBLIC PLACE,720-5/12-3.05(C),F,3
20180526035,AGGRAVATED BATTERY/NURSE,720-5/12-3.05(D)(11),F,3
20180526035,AGGRAVATED BATTERY/VICTIM 60+,720-5/12-3.05(D)(1),F,3
20180526035,BATTERY - CAUSE BODILY HARM,720-5/12-3-A-1,M,A
20180526035,BATTERY/MAKES PHYSICAL CONTACT,720 ILCS 5/12-3(a)(2),M,A
20180526035,DISORDERLY CONDUCT - BREACH O,720-5/26-1-A-1,M,C
20180526035,DISORDERLY CONDUCT - FALS,720-5/26-1-A-4,F,4
20180526035,RESISTING/OBSTRUCT/PC OFF,720-5/31-1-A,M,A
20180526035,ROBBERY/VIC HANDICAP OR 60+ Y,720-5/18-1(A),F,1
20180526035,UNLAWFUL RESTRAINT,720-5/10-3,F,4
20180526035,VOBB,725-5/110-S(A)&(E),M,4
20180526047,AGG FLEEING POLICE/21 MPH OVE,625-5/11-204.1(A)(1),F,4
20180526047,AGG FLEEING/POLICE OFFICER,720-5/11-204.1,F,4
20180526047,AGG UUW/LOADED/NO FCCA/FOID,720-5/24-1.6(A)(1),F,4
20180526047,AGG UUW/PERS/LOAD/NO FCCA/FOI,720-5/24-1.6(A)(2),F,4
20180526047,AGG UUW/PERSON/<21,720-5/24-1.6(a)(2),F,4
20180526047,AGG UUW/PERSON/LOADED/NO FCCA,720-5/24-1.6(A)(2),F,4
20180526047,AGG UUW/PERSON/NO FOID,720-5/24-1.6(a)(2),F,4
20180526047,AGG UUW/VEH/UNLOADED/AMMO,720-5/24-1.6-A-1,F,4
20180526047,AGG UUW/VEHICLE/<21,720-5/24-1.6(A)(1),F,4
20180526047,AGG UUW/VEHICLE/LOADED/NO FCC,720-5/24-1.6(A)(1),F,4
20180526047,AGG UUW/VEHICLE/NO FOID,720-5/24-1.6(A)(1),F,4
20180526047,CRIM DMG TO PROP $500-10K,720-5/21-1(A)(1),F,4
20180526047,CRIM DMG/GOVT PROP/>$500-$10K,720-5/21-1.01(A)(1),F,3
20180526047,CRIM DMG/GOVT PROP>$10K-$100K,720-5/21-1.01(A)(1),F,2
20180526047,CRIMINAL DAMAGE/$10K-100K,720-5/21-1(A)(1),F,3
20180526047,YE620156,625-5/11-305-A,T,4
20180526047,YE620157,625-5/11-503-A,T,4
20180526047,YE620158,625-5/11-601.5-B,T,4
20180526047,YE620159/CL9718577,5-2-16-B,T,4
20180526053,AGG UUW/PERSON/PREV CONVI,720-5/24-1.6(A)(2),F,2
20180526053,AGG UUW/VEH/PREV CONVICTION,720-5/24-1.6(A)(1),F,2
20180526053,CARRY/POSS FIREARM PUBLIC,720-5/24-1(A)(10),F,3
20180526053,FELON POSS/USE FIREARM PRIOR,720-5/24-1.1(A),F,2
20180526053,FIREARM/FOID INVALID/NOT ELIG,430-65/2(a)(1),F,3
20180526053,VOBB,725-5/110-S-A-5,F,3
20180526057,FAIL TO RPT WKLY/NO FIXED ADD,730-150/6,F,3
20180526061,AGG DISCHARGE FIREARM/OCC VEH,720-5/24-1.2(a)(2),F,1
20180526061,AGG FLEEING/2+ CON DEVICES,625-5/11-204.1(a)(4),F,4
20180526061,AGG FLEEING/BODILY INJURY,625-5/11-204.1(a)(2),F,4
20180526061,AGG FLEEING/DMG >$300 PROPERTY,625-5/11-204.1(a)(3),F,4
20180526061,AGG UUW/VEH/LOADED/NO FCCA 2+,720-5/24-1.6(A)(1),F,2
20180526061,AGG UUW/VEHICLE/NO FOID/2+,720-5/24-1.6(A)(1),F,2
20180526061,ATTEMPT MURDER/INTENT TO KILL/,720 - 5/8-4(A)(720-5,F,X
20180526061,FELON POSS/USE FIREARM PRIOR,720-5/24-1.1(A),F,2
20180526061,FELON POSSESS WEAPON/2ND+,720 ILCS 5/24-1.1(a),F,2
20180526061,MOB ACTION/FORCE/2+ PERSONS,720-5/25-1(a)(1),F,4
20180526061,MURDER/INTENT TO KILL/INJURE,720-5/9-1(A)(1),F,M
20180526061,MURDER/OTHER FORCIBLE FELONY,720-5/9-1(A)(3),F,M
20180526061,MURDER/STRONG PROB KILL/INJUR,720-5/9-1(A)(2),F,M
20180526073,AGG FLEEING/2+ CON DEVICES,625-5/11-204.1(A)(4),F,4
20180526073,BATTERY - CAUSE BODILY HA,720-5/12-3-A-1,M,A
20180526073,TN517533,9-8-020(C)(1),T,1
20180526073,TN517534,9-8-020(C)(1),T,1
20180526073,TN517535,625-5/6-303-A,T,1
20180526073,UNLWFL POSS/DRIVER/VEH/STOLEN,625-5/4-103.2(A)(7)(A),F,1
20180526074,AGG CRIM SEX ABUSE/BODILY HAR,720-5/11-1.60(A)(2),F,2
