incident_detail_id,incident_details_count,booking_id,disciplinary_event_date_time,disciplinary_event_network_id,incident_type,incident_category
inc_20180726014_DIV08-2018-13043,3,20180726014,2018-10-10 18:30:00,DIV08-2018-13043,Deescalation/Fight,Disciplinary
inc_20180531110_DIV08-2018-13051,1,20180531110,2018-10-11 01:20:00,DIV08-2018-13051,Deescalation/Use of Force,Disciplinary
inc_20180531110_DIV08-2018-13051,2,20180531110,2018-10-11 01:20:00,DIV08-2018-13051,Deescalation/Use of Force,Inmate Fight
inc_20180531110_DIV08-2018-13051,3,20180531110,2018-10-11 01:20:00,DIV08-2018-13051,Deescalation/Use of Force,Use of Force
inc_20181003007_DIV08-2018-13051,1,20181003007,2018-10-11 01:20:00,DIV08-2018-13051,Deescalation/Use of Force,Disciplinary
inc_20181003007_DIV08-2018-13051,2,20181003007,2018-10-11 01:20:00,DIV08-2018-13051,Deescalation/Use of Force,Use of Force
inc_20181003007_DIV08-2018-13051,3,20181003007,2018-10-11 01:20:00,DIV08-2018-13051,Deescalation/Use of Force,Inmate Fight
inc_20180127121_DIV08-2018-13136,1,20180127121,2018-10-13 20:00:00,DIV08-2018-13136,Informational,Disciplinary
inc_20180226083_DIV08-2018-13142,1,20180226083,2018-10-14 03:00:00,DIV08-2018-13142,Inmate Fight,Inmate Fight
inc_20180226083_DIV08-2018-13142,2,20180226083,2018-10-14 03:00:00,DIV08-2018-13142,Inmate Fight,Disciplinary
inc_20180807040_DIV08-2018-13142,1,20180807040,2018-10-14 03:00:00,DIV08-2018-13142,Inmate Fight,Disciplinary
inc_20180807040_DIV08-2018-13142,2,20180807040,2018-10-14 03:00:00,DIV08-2018-13142,Inmate Fight,Inmate Fight
inc_20180519118_DIV08-2018-13186,1,20180519118,2018-10-15 11:00:00,DIV08-2018-13186,Battery To Staff Without Injuries,Battery to Staff
inc_20180519118_DIV08-2018-13186,2,20180519118,2018-10-15 11:00:00,DIV08-2018-13186,Battery To Staff Without Injuries,Disciplinary
inc_20170923038_DIV08-2018-13237,1,20170923038,2018-10-16 10:00:00,DIV08-2018-13237,Disciplinary,Disciplinary
inc_20170923038_DIV08-2018-13237,2,20170923038,2018-10-16 10:00:00,DIV08-2018-13237,Disciplinary,Informational
inc_20180608207_DIV08-2018-13237,1,20180608207,2018-10-16 10:00:00,DIV08-2018-13237,Disciplinary,Disciplinary
inc_20180608207_DIV08-2018-13237,2,20180608207,2018-10-16 10:00:00,DIV08-2018-13237,Disciplinary,Informational
inc_20180215130_DIV08-2018-13406,1,20180215130,2018-10-20 09:25:00,DIV08-2018-13406,Disciplinary,Battery to Inmate
inc_20180824175_DIV08-2018-13406,1,20180824175,2018-10-20 09:25:00,DIV08-2018-13406,Disciplinary,Battery to Inmate
inc_20180510183_DIV08-2018-13411,1,20180510183,2018-10-20 13:33:00,DIV08-2018-13411,Battery To Staff Without Injuries,Medical Involved
inc_20180510183_DIV08-2018-13411,2,20180510183,2018-10-20 13:33:00,DIV08-2018-13411,Battery To Staff Without Injuries,Disciplinary
inc_20180510183_DIV08-2018-13411,3,20180510183,2018-10-20 13:33:00,DIV08-2018-13411,Battery To Staff Without Injuries,Use of Force
inc_20180309042_DIV08-2018-13424,1,20180309042,2018-10-21 01:45:00,DIV08-2018-13424,Informational,Informational
inc_20180309042_DIV08-2018-13424,2,20180309042,2018-10-21 01:45:00,DIV08-2018-13424,Informational,Disciplinary
inc_20181014078_DIV08-2018-13424,1,20181014078,2018-10-21 01:45:00,DIV08-2018-13424,Informational,Disciplinary
inc_20181014078_DIV08-2018-13424,2,20181014078,2018-10-21 01:45:00,DIV08-2018-13424,Informational,Informational
inc_20180107150_DIV08-2018-13427,1,20180107150,2018-10-21 04:00:00,DIV08-2018-13427,Disciplinary,Disciplinary
inc_20180617084_DIV08-2018-13427,1,20180617084,2018-10-21 04:00:00,DIV08-2018-13427,Disciplinary,Disciplinary
inc_20180811060_DIV08-2018-13427,1,20180811060,2018-10-21 04:00:00,DIV08-2018-13427,Disciplinary,Disciplinary
inc_20181019101_DIV08-2018-13427,1,20181019101,2018-10-21 04:00:00,DIV08-2018-13427,Disciplinary,Disciplinary
inc_20180226083_DIV08-2018-13428,1,20180226083,2018-10-21 04:00:00,DIV08-2018-13428,Disciplinary,Disciplinary
inc_20180226083_DIV08-2018-13428,2,20180226083,2018-10-21 04:00:00,DIV08-2018-13428,Disciplinary,Informational
inc_20180930126_DIV08-2018-13428,1,20180930126,2018-10-21 04:00:00,DIV08-2018-13428,Disciplinary,Informational
inc_20180930126_DIV08-2018-13428,2,20180930126,2018-10-21 04:00:00,DIV08-2018-13428,Disciplinary,Disciplinary
inc_20180617084_DIV08-2018-13432,1,20180617084,2018-10-21 10:45:00,DIV08-2018-13432,Disciplinary,Sexual Misconduct
inc_20180617084_DIV08-2018-13432,2,20180617084,2018-10-21 10:45:00,DIV08-2018-13432,Disciplinary,Disciplinary
inc_20180610145_DIV08-2018-13439,1,20180610145,2018-10-21 09:20:00,DIV08-2018-13439,Disciplinary,Disciplinary
inc_20180514015_DIV08-2018-13446,1,20180514015,2018-10-21 22:18:00,DIV08-2018-13446,Disciplinary,Disciplinary
inc_20180605115_DIV08-2018-13446,1,20180605115,2018-10-21 22:18:00,DIV08-2018-13446,Disciplinary,Disciplinary
inc_20171113115_DIV08-2018-1347,1,20171113115,2018-01-26 13:55:00,DIV08-2018-1347,Disciplinary,Battery to Inmate
inc_20171113115_DIV08-2018-1347,2,20171113115,2018-01-26 13:55:00,DIV08-2018-1347,Disciplinary,Disciplinary
inc_20180107150_DIV08-2018-1347,1,20180107150,2018-01-26 13:55:00,DIV08-2018-1347,Disciplinary,Battery to Inmate
inc_20180107150_DIV08-2018-1347,2,20180107150,2018-01-26 13:55:00,DIV08-2018-1347,Disciplinary,Disciplinary
inc_20180605095_DIV08-2018-13499,1,20180605095,2018-10-23 08:21:00,DIV08-2018-13499,Inmate Fight,Informational
inc_20180605095_DIV08-2018-13499,2,20180605095,2018-10-23 08:21:00,DIV08-2018-13499,Inmate Fight,Disciplinary
inc_20180605095_DIV08-2018-13499,3,20180605095,2018-10-23 08:21:00,DIV08-2018-13499,Inmate Fight,Inmate Fight
inc_20180829085_DIV08-2018-13499,1,20180829085,2018-10-23 08:21:00,DIV08-2018-13499,Inmate Fight,Inmate Fight
inc_20180829085_DIV08-2018-13499,2,20180829085,2018-10-23 08:21:00,DIV08-2018-13499,Inmate Fight,Disciplinary
inc_20180829085_DIV08-2018-13499,3,20180829085,2018-10-23 08:21:00,DIV08-2018-13499,Inmate Fight,Informational
inc_20180220063_DIV08-2018-13578,1,20180220063,2018-10-24 16:10:00,DIV08-2018-13578,Inmate Fight,Disciplinary
inc_20180220063_DIV08-2018-13578,2,20180220063,2018-10-24 16:10:00,DIV08-2018-13578,Inmate Fight,Medical Involved
inc_20180220063_DIV08-2018-13578,3,20180220063,2018-10-24 16:10:00,DIV08-2018-13578,Inmate Fight,Inmate Fight
inc_20180913221_DIV08-2018-13578,1,20180913221,2018-10-24 16:10:00,DIV08-2018-13578,Inmate Fight,Disciplinary
inc_20180913221_DIV08-2018-13578,2,20180913221,2018-10-24 16:10:00,DIV08-2018-13578,Inmate Fight,Inmate Fight
inc_20180913221_DIV08-2018-13578,3,20180913221,2018-10-24 16:10:00,DIV08-2018-13578,Inmate Fight,Medical Involved
inc_20180614032_DIV08-2018-13595,1,20180614032,2018-10-24 21:30:00,DIV08-2018-13595,Disciplinary,Disciplinary
inc_20181019171_DIV08-2018-13595,1,20181019171,2018-10-24 21:30:00,DIV08-2018-13595,Disciplinary,Disciplinary
inc_20180524223_DIV08-2018-13600,1,20180524223,2018-10-25 05:00:00,DIV08-2018-13600,Disciplinary,Battery to Inmate
inc_20181013100_DIV08-2018-13600,1,20181013100,2018-10-25 05:00:00,DIV08-2018-13600,Disciplinary,Battery to Inmate
inc_20180507189_DIV08-2018-13628,1,20180507189,2018-10-25 16:25:00,DIV08-2018-13628,Use of Force,Medical Involved
inc_20180507189_DIV08-2018-13628,2,20180507189,2018-10-25 16:25:00,DIV08-2018-13628,Use of Force,Use of Force
inc_20180507189_DIV08-2018-13628,3,20180507189,2018-10-25 16:25:00,DIV08-2018-13628,Use of Force,Disciplinary
inc_20181023201_DIV08-2018-13628,1,20181023201,2018-10-25 16:25:00,DIV08-2018-13628,Use of Force,Use of Force
inc_20181023201_DIV08-2018-13628,2,20181023201,2018-10-25 16:25:00,DIV08-2018-13628,Use of Force,Medical Involved
inc_20181023201_DIV08-2018-13628,3,20181023201,2018-10-25 16:25:00,DIV08-2018-13628,Use of Force,Disciplinary
inc_20180514015_DIV08-2018-13643,1,20180514015,2018-10-25 20:35:00,DIV08-2018-13643,Disciplinary,Disciplinary
inc_20181018085_DIV08-2018-13643,1,20181018085,2018-10-25 20:35:00,DIV08-2018-13643,Disciplinary,Disciplinary
inc_20171211211_DIV08-2018-13648,1,20171211211,2018-10-26 02:17:00,DIV08-2018-13648,Disciplinary,Battery to Inmate
inc_20180226083_DIV08-2018-13648,1,20180226083,2018-10-26 02:17:00,DIV08-2018-13648,Disciplinary,Battery to Inmate
inc_20171217165_DIV08-2018-13681,1,20171217165,2018-10-26 19:30:00,DIV08-2018-13681,Disciplinary,Assault to Staff
inc_20171217165_DIV08-2018-13681,2,20171217165,2018-10-26 19:30:00,DIV08-2018-13681,Disciplinary,Disciplinary
inc_20180612179_DIV08-2018-13681,1,20180612179,2018-10-26 19:30:00,DIV08-2018-13681,Disciplinary,Disciplinary
inc_20180612179_DIV08-2018-13681,2,20180612179,2018-10-26 19:30:00,DIV08-2018-13681,Disciplinary,Assault to Staff
inc_20180507189_DIV08-2018-13705,1,20180507189,2018-10-27 16:30:00,DIV08-2018-13705,Disciplinary,Assault to Staff
inc_20180507189_DIV08-2018-13705,2,20180507189,2018-10-27 16:30:00,DIV08-2018-13705,Disciplinary,Disciplinary
inc_20180510147_DIV08-2018-13713,1,20180510147,2018-10-27 19:15:00,DIV08-2018-13713,Disciplinary,Disciplinary
inc_20180510147_DIV08-2018-13713,2,20180510147,2018-10-27 19:15:00,DIV08-2018-13713,Disciplinary,Medical Involved
inc_20181010122_DIV08-2018-13713,1,20181010122,2018-10-27 19:15:00,DIV08-2018-13713,Disciplinary,Medical Involved
inc_20181010122_DIV08-2018-13713,2,20181010122,2018-10-27 19:15:00,DIV08-2018-13713,Disciplinary,Disciplinary
inc_20180628146_DIV08-2018-13751,1,20180628146,2018-10-29 08:22:00,DIV08-2018-13751,Disciplinary,Disciplinary
inc_20180510147_DIV08-2018-13803,1,20180510147,2018-10-30 04:20:00,DIV08-2018-13803,Inmate Fight,Inmate Fight
inc_20180725236_DIV08-2018-13803,1,20180725236,2018-10-30 04:20:00,DIV08-2018-13803,Inmate Fight,Inmate Fight
inc_20180328027_DIV08-2018-13846,1,20180328027,2018-10-30 22:00:00,DIV08-2018-13846,Disciplinary,Battery to Inmate
inc_20180328027_DIV08-2018-13846,2,20180328027,2018-10-30 22:00:00,DIV08-2018-13846,Disciplinary,Inmate Fight
inc_20180328027_DIV08-2018-13846,3,20180328027,2018-10-30 22:00:00,DIV08-2018-13846,Disciplinary,Disciplinary
inc_20180731001_DIV08-2018-13846,1,20180731001,2018-10-30 22:00:00,DIV08-2018-13846,Disciplinary,Disciplinary
inc_20180731001_DIV08-2018-13846,2,20180731001,2018-10-30 22:00:00,DIV08-2018-13846,Disciplinary,Battery to Inmate
inc_20180731001_DIV08-2018-13846,3,20180731001,2018-10-30 22:00:00,DIV08-2018-13846,Disciplinary,Inmate Fight
inc_20171218119_DIV08-2018-1389,1,20171218119,2018-01-27 15:20:00,DIV08-2018-1389,Inmate Fight,Disciplinary
inc_20171218119_DIV08-2018-1389,2,20171218119,2018-01-27 15:20:00,DIV08-2018-1389,Inmate Fight,Medical Involved
inc_20171218119_DIV08-2018-1389,3,20171218119,2018-01-27 15:20:00,DIV08-2018-1389,Inmate Fight,Inmate Fight
inc_20180105024_DIV08-2018-1389,1,20180105024,2018-01-27 15:20:00,DIV08-2018-1389,Inmate Fight,Inmate Fight
inc_20180105024_DIV08-2018-1389,2,20180105024,2018-01-27 15:20:00,DIV08-2018-1389,Inmate Fight,Disciplinary
inc_20180105024_DIV08-2018-1389,3,20180105024,2018-01-27 15:20:00,DIV08-2018-1389,Inmate Fight,Medical Involved
inc_20150507065_DIV08-2018-13894,1,20150507065,2018-10-31 23:45:00,DIV08-2018-13894,Disciplinary,Inmate Fight
inc_20151202254_DIV08-2018-13894,1,20151202254,2018-10-31 23:45:00,DIV08-2018-13894,Disciplinary,Inmate Fight
inc_20171210159_DIV08-2018-13894,1,20171210159,2018-10-31 23:45:00,DIV08-2018-13894,Disciplinary,Inmate Fight
inc_20180113170_DIV08-2018-13894,1,20180113170,2018-10-31 23:45:00,DIV08-2018-13894,Disciplinary,Inmate Fight
inc_20180120065_DIV08-2018-13894,1,20180120065,2018-10-31 23:45:00,DIV08-2018-13894,Disciplinary,Inmate Fight
inc_20180510101_DIV08-2018-13932,1,20180510101,2018-11-01 11:15:00,DIV08-2018-13932,Disciplinary,Disciplinary
inc_20180510101_DIV08-2018-13932,2,20180510101,2018-11-01 11:15:00,DIV08-2018-13932,Disciplinary,Battery to Inmate
inc_20180510101_DIV08-2018-13932,3,20180510101,2018-11-01 11:15:00,DIV08-2018-13932,Disciplinary,Informational
inc_20180823017_DIV08-2018-13932,1,20180823017,2018-11-01 11:15:00,DIV08-2018-13932,Disciplinary,Disciplinary
inc_20180823017_DIV08-2018-13932,2,20180823017,2018-11-01 11:15:00,DIV08-2018-13932,Disciplinary,Battery to Inmate
inc_20180823017_DIV08-2018-13932,3,20180823017,2018-11-01 11:15:00,DIV08-2018-13932,Disciplinary,Informational
inc_20181022080_DIV08-2018-13932,1,20181022080,2018-11-01 11:15:00,DIV08-2018-13932,Disciplinary,Disciplinary
inc_20181022080_DIV08-2018-13932,2,20181022080,2018-11-01 11:15:00,DIV08-2018-13932,Disciplinary,Informational
inc_20181022080_DIV08-2018-13932,3,20181022080,2018-11-01 11:15:00,DIV08-2018-13932,Disciplinary,Battery to Inmate
inc_20160916004_DIV08-2018-13988,1,20160916004,2018-11-02 18:05:00,DIV08-2018-13988,Inmate Fight,Inmate Fight
inc_20180331148_DIV08-2018-13988,1,20180331148,2018-11-02 18:05:00,DIV08-2018-13988,Inmate Fight,Inmate Fight
inc_20180524177_DIV08-2018-13990,1,20180524177,2018-11-02 18:55:00,DIV08-2018-13990,Disciplinary,Disciplinary
inc_20180222186_DIV08-2018-13996,1,20180222186,2018-11-02 21:30:00,DIV08-2018-13996,Disciplinary,Disciplinary
inc_20180817150_DIV08-2018-13996,1,20180817150,2018-11-02 21:30:00,DIV08-2018-13996,Disciplinary,Disciplinary
inc_20180506106_DIV08-2018-13997,1,20180506106,2018-11-02 21:24:00,DIV08-2018-13997,Disciplinary,Inmate Fight
inc_20180628210_DIV08-2018-13997,1,20180628210,2018-11-02 21:24:00,DIV08-2018-13997,Disciplinary,Inmate Fight
inc_20170428208_DIV08-2018-14029,1,20170428208,2018-11-04 09:47:00,DIV08-2018-14029,Disciplinary,Disciplinary
inc_20170428208_DIV08-2018-14029,2,20170428208,2018-11-04 09:47:00,DIV08-2018-14029,Disciplinary,Inmate Fight
inc_20180426207_DIV08-2018-14029,1,20180426207,2018-11-04 09:47:00,DIV08-2018-14029,Disciplinary,Inmate Fight
inc_20180426207_DIV08-2018-14029,2,20180426207,2018-11-04 09:47:00,DIV08-2018-14029,Disciplinary,Disciplinary
inc_20161221058_DIV08-2018-14057,1,20161221058,2018-11-05 02:48:00,DIV08-2018-14057,Disciplinary,Inmate Fight
inc_20180531001_DIV08-2018-14057,1,20180531001,2018-11-05 02:48:00,DIV08-2018-14057,Disciplinary,Inmate Fight
inc_20180820148_DIV08-2018-14057,1,20180820148,2018-11-05 02:48:00,DIV08-2018-14057,Disciplinary,Inmate Fight
inc_20180507151_DIV08-2018-14066,1,20180507151,2018-11-05 10:20:00,DIV08-2018-14066,Battery To Staff Without Injuries,Battery to Staff
inc_20180507151_DIV08-2018-14066,2,20180507151,2018-11-05 10:20:00,DIV08-2018-14066,Battery To Staff Without Injuries,Disciplinary
inc_20180121070_DIV08-2018-1415,1,20180121070,2018-01-28 19:12:00,DIV08-2018-1415,Inmate Fight,Inmate Fight
inc_20180121070_DIV08-2018-1415,2,20180121070,2018-01-28 19:12:00,DIV08-2018-1415,Inmate Fight,Medical Involved
inc_20180121070_DIV08-2018-1415,3,20180121070,2018-01-28 19:12:00,DIV08-2018-1415,Inmate Fight,Disciplinary
inc_20180126018_DIV08-2018-1415,1,20180126018,2018-01-28 19:12:00,DIV08-2018-1415,Inmate Fight,Medical Involved
inc_20180126018_DIV08-2018-1415,2,20180126018,2018-01-28 19:12:00,DIV08-2018-1415,Inmate Fight,Disciplinary
inc_20180126018_DIV08-2018-1415,3,20180126018,2018-01-28 19:12:00,DIV08-2018-1415,Inmate Fight,Inmate Fight
inc_20180126031_DIV08-2018-1415,1,20180126031,2018-01-28 19:12:00,DIV08-2018-1415,Inmate Fight,Medical Involved
inc_20180126031_DIV08-2018-1415,2,20180126031,2018-01-28 19:12:00,DIV08-2018-1415,Inmate Fight,Inmate Fight
inc_20180126031_DIV08-2018-1415,3,20180126031,2018-01-28 19:12:00,DIV08-2018-1415,Inmate Fight,Disciplinary
inc_20180122014_DIV08-2018-1423,1,20180122014,2018-01-28 20:18:00,DIV08-2018-1423,Inmate Fight,Inmate Fight
inc_20180122014_DIV08-2018-1423,2,20180122014,2018-01-28 20:18:00,DIV08-2018-1423,Inmate Fight,Disciplinary
inc_20180122014_DIV08-2018-1423,3,20180122014,2018-01-28 20:18:00,DIV08-2018-1423,Inmate Fight,Medical Involved
inc_20180123105_DIV08-2018-1423,1,20180123105,2018-01-28 20:18:00,DIV08-2018-1423,Inmate Fight,Inmate Fight
inc_20180123105_DIV08-2018-1423,2,20180123105,2018-01-28 20:18:00,DIV08-2018-1423,Inmate Fight,Medical Involved
inc_20180123105_DIV08-2018-1423,3,20180123105,2018-01-28 20:18:00,DIV08-2018-1423,Inmate Fight,Disciplinary
inc_20180126002_DIV08-2018-1423,1,20180126002,2018-01-28 20:18:00,DIV08-2018-1423,Inmate Fight,Disciplinary
inc_20180126002_DIV08-2018-1423,2,20180126002,2018-01-28 20:18:00,DIV08-2018-1423,Inmate Fight,Inmate Fight
inc_20180126002_DIV08-2018-1423,3,20180126002,2018-01-28 20:18:00,DIV08-2018-1423,Inmate Fight,Medical Involved
inc_20180112105_DIV08-2018-14238,1,20180112105,2018-11-08 21:10:00,DIV08-2018-14238,Disciplinary,Disciplinary
inc_20180515190_DIV08-2018-14238,1,20180515190,2018-11-08 21:10:00,DIV08-2018-14238,Disciplinary,Disciplinary
inc_20171217165_DIV08-2018-14281,1,20171217165,2018-11-09 17:31:00,DIV08-2018-14281,Disciplinary,Battery to Inmate
inc_20180121173_DIV08-2018-14281,1,20180121173,2018-11-09 17:31:00,DIV08-2018-14281,Disciplinary,Battery to Inmate
inc_20170523187_DIV08-2018-14293,1,20170523187,2018-11-09 22:39:00,DIV08-2018-14293,Deescalation/Fight,
inc_20180119224_DIV08-2018-14293,1,20180119224,2018-11-09 22:39:00,DIV08-2018-14293,Deescalation/Fight,
inc_20181018005_DIV08-2018-14293,1,20181018005,2018-11-09 22:39:00,DIV08-2018-14293,Deescalation/Fight,
inc_20180418071_DIV08-2018-14317,1,20180418071,2018-11-10 16:45:00,DIV08-2018-14317,Informational,Informational
inc_20181023122_DIV08-2018-14317,1,20181023122,2018-11-10 16:45:00,DIV08-2018-14317,Informational,Informational
inc_20181030125_DIV08-2018-14317,1,20181030125,2018-11-10 16:45:00,DIV08-2018-14317,Informational,Informational
inc_20180619168_DIV08-2018-14344,1,20180619168,2018-11-11 11:30:00,DIV08-2018-14344,Disciplinary,Contraband Confiscated (From Detainee)
inc_20180619168_DIV08-2018-14344,2,20180619168,2018-11-11 11:30:00,DIV08-2018-14344,Disciplinary,Contraband Involved
inc_20180619168_DIV08-2018-14344,3,20180619168,2018-11-11 11:30:00,DIV08-2018-14344,Disciplinary,Disciplinary
inc_20181105168_DIV08-2018-14344,1,20181105168,2018-11-11 11:30:00,DIV08-2018-14344,Disciplinary,Disciplinary
inc_20181105168_DIV08-2018-14344,2,20181105168,2018-11-11 11:30:00,DIV08-2018-14344,Disciplinary,Contraband Confiscated (From Detainee)
inc_20181105168_DIV08-2018-14344,3,20181105168,2018-11-11 11:30:00,DIV08-2018-14344,Disciplinary,Contraband Involved
inc_20180623013_DIV08-2018-14504,1,20180623013,2018-11-14 17:35:00,DIV08-2018-14504,Disciplinary,Disciplinary
inc_20181031101_DIV08-2018-14504,1,20181031101,2018-11-14 17:35:00,DIV08-2018-14504,Disciplinary,Disciplinary
inc_20180425180_DIV08-2018-14510,1,20180425180,2018-11-14 20:58:00,DIV08-2018-14510,Disciplinary,Disciplinary
inc_20180331148_DIV08-2018-14568,1,20180331148,2018-11-16 14:53:00,DIV08-2018-14568,Inmate Fight,Battery to Inmate
inc_20181101070_DIV08-2018-14568,1,20181101070,2018-11-16 14:53:00,DIV08-2018-14568,Inmate Fight,Battery to Inmate
inc_20180213037_DIV08-2018-14620,1,20180213037,2018-11-17 23:30:00,DIV08-2018-14620,Inmate Fight,Disciplinary
inc_20180213037_DIV08-2018-14620,2,20180213037,2018-11-17 23:30:00,DIV08-2018-14620,Inmate Fight,Inmate Fight
inc_20181010217_DIV08-2018-14620,1,20181010217,2018-11-17 23:30:00,DIV08-2018-14620,Inmate Fight,Disciplinary
inc_20181010217_DIV08-2018-14620,2,20181010217,2018-11-17 23:30:00,DIV08-2018-14620,Inmate Fight,Inmate Fight
inc_20180331148_DIV08-2018-14675,1,20180331148,2018-11-19 13:19:00,DIV08-2018-14675,Disciplinary,Disciplinary
inc_20180331148_DIV08-2018-14675,2,20180331148,2018-11-19 13:19:00,DIV08-2018-14675,Disciplinary,Battery to Inmate
inc_20180331148_DIV08-2018-14675,3,20180331148,2018-11-19 13:19:00,DIV08-2018-14675,Disciplinary,Projection of Fluids
inc_20180926143_DIV08-2018-14675,1,20180926143,2018-11-19 13:19:00,DIV08-2018-14675,Disciplinary,Disciplinary
inc_20180926143_DIV08-2018-14675,2,20180926143,2018-11-19 13:19:00,DIV08-2018-14675,Disciplinary,Projection of Fluids
inc_20180926143_DIV08-2018-14675,3,20180926143,2018-11-19 13:19:00,DIV08-2018-14675,Disciplinary,Battery to Inmate
inc_20180222196_DIV08-2018-14679,1,20180222196,2018-11-19 16:15:00,DIV08-2018-14679,Inmate Fight,Inmate Fight
inc_20180222196_DIV08-2018-14679,2,20180222196,2018-11-19 16:15:00,DIV08-2018-14679,Inmate Fight,Disciplinary
inc_20180823116_DIV08-2018-14679,1,20180823116,2018-11-19 16:15:00,DIV08-2018-14679,Inmate Fight,Disciplinary
inc_20180823116_DIV08-2018-14679,2,20180823116,2018-11-19 16:15:00,DIV08-2018-14679,Inmate Fight,Inmate Fight
inc_20180524177_DIV08-2018-14799,1,20180524177,2018-11-21 23:00:00,DIV08-2018-14799,Disciplinary,Disciplinary
inc_20180506106_DIV08-2018-14822,1,20180506106,2018-11-22 17:15:00,DIV08-2018-14822,Use of Force,Disciplinary
inc_20180506106_DIV08-2018-14822,2,20180506106,2018-11-22 17:15:00,DIV08-2018-14822,Use of Force,Use of Force
inc_20180506106_DIV08-2018-14822,3,20180506106,2018-11-22 17:15:00,DIV08-2018-14822,Use of Force,Medical Involved
inc_20180506106_DIV08-2018-14822,4,20180506106,2018-11-22 17:15:00,DIV08-2018-14822,Use of Force,Inmate Fight
inc_20181018005_DIV08-2018-14822,1,20181018005,2018-11-22 17:15:00,DIV08-2018-14822,Use of Force,Medical Involved
inc_20181018005_DIV08-2018-14822,2,20181018005,2018-11-22 17:15:00,DIV08-2018-14822,Use of Force,Disciplinary
inc_20181018005_DIV08-2018-14822,3,20181018005,2018-11-22 17:15:00,DIV08-2018-14822,Use of Force,Use of Force
inc_20181018005_DIV08-2018-14822,4,20181018005,2018-11-22 17:15:00,DIV08-2018-14822,Use of Force,Inmate Fight
inc_20171016083_DIV08-2018-14826,1,20171016083,2018-11-22 17:30:00,DIV08-2018-14826,Inmate Fight,Disciplinary
inc_20171016083_DIV08-2018-14826,2,20171016083,2018-11-22 17:30:00,DIV08-2018-14826,Inmate Fight,Inmate Fight
inc_20180410194_DIV08-2018-14826,1,20180410194,2018-11-22 17:30:00,DIV08-2018-14826,Inmate Fight,Disciplinary
inc_20180410194_DIV08-2018-14826,2,20180410194,2018-11-22 17:30:00,DIV08-2018-14826,Inmate Fight,Inmate Fight
inc_20180808179_DIV08-2018-14826,1,20180808179,2018-11-22 17:30:00,DIV08-2018-14826,Inmate Fight,Disciplinary
inc_20180808179_DIV08-2018-14826,2,20180808179,2018-11-22 17:30:00,DIV08-2018-14826,Inmate Fight,Inmate Fight
inc_20181022165_DIV08-2018-14826,1,20181022165,2018-11-22 17:30:00,DIV08-2018-14826,Inmate Fight,Disciplinary
inc_20181022165_DIV08-2018-14826,2,20181022165,2018-11-22 17:30:00,DIV08-2018-14826,Inmate Fight,Inmate Fight
inc_20181116068_DIV08-2018-14826,1,20181116068,2018-11-22 17:30:00,DIV08-2018-14826,Inmate Fight,Disciplinary
inc_20181116068_DIV08-2018-14826,2,20181116068,2018-11-22 17:30:00,DIV08-2018-14826,Inmate Fight,Inmate Fight
inc_20180120065_DIV08-2018-14851,1,20180120065,2018-11-23 12:43:00,DIV08-2018-14851,Inmate Fight,Disciplinary
inc_20180120065_DIV08-2018-14851,2,20180120065,2018-11-23 12:43:00,DIV08-2018-14851,Inmate Fight,Inmate Fight
inc_20181117036_DIV08-2018-14851,1,20181117036,2018-11-23 12:43:00,DIV08-2018-14851,Inmate Fight,Disciplinary
inc_20181117036_DIV08-2018-14851,2,20181117036,2018-11-23 12:43:00,DIV08-2018-14851,Inmate Fight,Inmate Fight
inc_20180410194_DIV08-2018-14855,1,20180410194,2018-11-23 15:48:00,DIV08-2018-14855,Disciplinary,Battery to Inmate
inc_20180921222_DIV08-2018-14855,1,20180921222,2018-11-23 15:48:00,DIV08-2018-14855,Disciplinary,Battery to Inmate
inc_20180425180_DIV08-2018-14870,1,20180425180,2018-11-23 21:00:00,DIV08-2018-14870,Disciplinary,Disciplinary
inc_20180606210_DIV08-2018-14870,1,20180606210,2018-11-23 21:00:00,DIV08-2018-14870,Disciplinary,Disciplinary
inc_20181022154_DIV08-2018-14870,1,20181022154,2018-11-23 21:00:00,DIV08-2018-14870,Disciplinary,Disciplinary
inc_20180306221_DIV08-2018-14890,1,20180306221,2018-11-24 15:09:00,DIV08-2018-14890,Inmate Fight,Inmate Fight
inc_20180306221_DIV08-2018-14890,2,20180306221,2018-11-24 15:09:00,DIV08-2018-14890,Inmate Fight,Medical Involved
inc_20180306221_DIV08-2018-14890,3,20180306221,2018-11-24 15:09:00,DIV08-2018-14890,Inmate Fight,Disciplinary
inc_20181010217_DIV08-2018-14890,1,20181010217,2018-11-24 15:09:00,DIV08-2018-14890,Inmate Fight,Disciplinary
inc_20181010217_DIV08-2018-14890,2,20181010217,2018-11-24 15:09:00,DIV08-2018-14890,Inmate Fight,Medical Involved
inc_20181010217_DIV08-2018-14890,3,20181010217,2018-11-24 15:09:00,DIV08-2018-14890,Inmate Fight,Inmate Fight
inc_20170630001_DIV08-2018-14903,1,20170630001,2018-11-25 10:04:00,DIV08-2018-14903,Inmate Fight,Inmate Fight
inc_20170630001_DIV08-2018-14903,2,20170630001,2018-11-25 10:04:00,DIV08-2018-14903,Inmate Fight,Disciplinary
